index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime
1363,59,housemaid,divorced,unknown,no,873,yes,no,unknown,7,may,152,3,-1,0,unknown,no,5
1370,52,technician,married,unknown,no,133,yes,no,unknown,7,may,253,8,-1,0,unknown,no,5
1372,43,admin.,married,tertiary,no,1924,yes,no,unknown,7,may,244,7,-1,0,unknown,no,5
1374,43,blue-collar,married,primary,no,487,yes,no,unknown,7,may,548,2,-1,0,unknown,no,5
1377,40,admin.,single,secondary,no,-227,yes,no,unknown,7,may,161,3,-1,0,unknown,no,5
1384,50,blue-collar,divorced,primary,no,149,yes,no,unknown,7,may,74,1,-1,0,unknown,no,5
1405,36,technician,divorced,secondary,no,141,yes,no,unknown,19,may,165,5,-1,0,unknown,no,5
1409,34,services,divorced,secondary,no,78,yes,no,unknown,7,may,35,3,-1,0,unknown,no,5
1412,36,services,single,secondary,no,248,yes,no,unknown,7,may,90,2,-1,0,unknown,no,5
1415,44,admin.,single,secondary,no,-30,yes,no,unknown,7,may,404,5,-1,0,unknown,no,5
1419,44,technician,married,secondary,no,-97,yes,no,unknown,7,may,408,3,-1,0,unknown,no,5
1422,54,technician,divorced,secondary,no,1904,yes,yes,unknown,7,may,280,3,-1,0,unknown,no,5
1426,31,blue-collar,married,tertiary,no,2827,yes,no,unknown,8,may,238,3,-1,0,unknown,no,5
1431,50,blue-collar,married,primary,no,362,yes,no,unknown,8,may,201,2,-1,0,unknown,no,5
1432,31,self-employed,single,tertiary,no,120,yes,no,unknown,8,may,239,2,-1,0,unknown,no,5
1434,30,services,married,secondary,no,442,yes,no,unknown,8,may,137,2,-1,0,unknown,no,5
1437,30,admin.,divorced,secondary,no,1,yes,no,unknown,8,may,175,5,-1,0,unknown,no,5
1457,57,retired,married,primary,no,207,yes,no,unknown,8,may,193,1,-1,0,unknown,no,5
1458,36,blue-collar,married,secondary,no,-206,yes,no,unknown,8,may,177,2,-1,0,unknown,no,5
1459,56,management,divorced,tertiary,no,177,yes,no,unknown,8,may,1040,1,-1,0,unknown,no,5
1462,33,blue-collar,married,primary,no,-81,yes,no,unknown,8,may,267,1,-1,0,unknown,no,5
1468,28,housemaid,divorced,primary,no,1,yes,no,unknown,8,may,923,1,-1,0,unknown,no,5
1469,43,blue-collar,married,secondary,yes,-7,no,no,unknown,8,may,70,1,-1,0,unknown,no,5
1482,36,blue-collar,single,primary,no,49,yes,no,unknown,8,may,405,1,-1,0,unknown,no,5
1486,30,admin.,single,secondary,no,387,yes,no,unknown,8,may,75,1,-1,0,unknown,no,5
1490,36,services,single,tertiary,no,72,yes,no,unknown,8,may,80,1,-1,0,unknown,no,5
1495,27,student,single,secondary,no,81,yes,no,unknown,8,may,238,1,-1,0,unknown,no,5
1507,34,entrepreneur,married,tertiary,no,10350,yes,no,unknown,8,may,187,3,-1,0,unknown,no,5
1509,24,services,married,secondary,no,620,yes,no,unknown,8,may,144,1,-1,0,unknown,no,5
1511,34,blue-collar,single,primary,no,0,yes,no,unknown,8,may,323,1,-1,0,unknown,no,5
1513,42,blue-collar,single,primary,no,134,yes,yes,unknown,8,may,82,1,-1,0,unknown,no,5
1520,41,management,married,tertiary,no,1773,no,no,unknown,8,may,106,1,-1,0,unknown,no,5
1521,50,blue-collar,married,primary,no,40,yes,no,unknown,8,may,152,1,-1,0,unknown,no,5
1523,43,blue-collar,married,secondary,no,0,yes,no,unknown,8,may,187,1,-1,0,unknown,no,5
1526,34,management,married,tertiary,no,0,yes,no,unknown,8,may,214,2,-1,0,unknown,no,5
1532,34,management,married,tertiary,no,0,yes,no,cellular,30,apr,300,1,86,1,success,yes,4
1541,33,blue-collar,married,primary,yes,-744,yes,no,unknown,8,may,206,1,-1,0,unknown,no,5
1542,60,retired,married,primary,no,-2,yes,no,unknown,8,may,75,1,-1,0,unknown,no,5
1547,34,blue-collar,married,secondary,no,80,yes,yes,unknown,8,may,494,1,-1,0,unknown,no,5
1550,40,blue-collar,single,secondary,no,1,yes,no,unknown,8,may,190,1,-1,0,unknown,no,5
1553,26,blue-collar,married,secondary,no,2770,yes,no,unknown,8,may,141,1,-1,0,unknown,no,5
1558,36,entrepreneur,married,unknown,no,298,yes,no,unknown,8,may,215,1,-1,0,unknown,no,5
1563,39,blue-collar,married,primary,no,481,yes,no,unknown,8,may,204,1,-1,0,unknown,no,5
1564,39,blue-collar,married,primary,no,481,yes,no,unknown,29,may,376,1,-1,0,unknown,no,5
1565,38,management,married,tertiary,no,66,yes,no,unknown,8,may,124,1,-1,0,unknown,no,5
1573,26,blue-collar,single,secondary,no,-29,yes,no,unknown,8,may,196,1,-1,0,unknown,no,5
1575,33,admin.,single,secondary,no,303,no,no,unknown,8,may,149,1,-1,0,unknown,no,5
1577,41,unknown,single,primary,no,2398,yes,no,unknown,8,may,287,2,-1,0,unknown,no,5
1579,36,technician,single,secondary,no,1832,yes,no,unknown,8,may,154,1,-1,0,unknown,no,5
1592,49,housemaid,married,secondary,no,7317,yes,no,unknown,8,may,140,1,-1,0,unknown,no,5
1615,44,blue-collar,married,secondary,yes,-617,yes,no,unknown,8,may,172,1,-1,0,unknown,no,5
1618,32,admin.,married,secondary,no,514,yes,no,unknown,8,may,459,1,-1,0,unknown,no,5
1623,51,admin.,divorced,secondary,no,340,yes,no,unknown,8,may,186,1,-1,0,unknown,no,5
1627,35,blue-collar,divorced,secondary,no,0,yes,no,unknown,8,may,477,1,-1,0,unknown,no,5
1629,35,blue-collar,divorced,secondary,no,0,yes,no,cellular,13,may,404,2,-1,0,unknown,no,5
1633,50,services,divorced,secondary,no,145,yes,no,unknown,8,may,170,1,-1,0,unknown,no,5
1639,41,technician,married,secondary,no,225,yes,yes,unknown,8,may,63,2,-1,0,unknown,no,5
1642,46,blue-collar,married,primary,no,174,yes,yes,unknown,8,may,108,3,-1,0,unknown,no,5
1651,34,blue-collar,single,secondary,no,341,yes,no,unknown,8,may,195,1,-1,0,unknown,no,5
1655,37,technician,single,tertiary,no,31,yes,no,unknown,8,may,72,1,-1,0,unknown,no,5
1667,31,services,married,secondary,no,28,yes,no,unknown,8,may,101,1,-1,0,unknown,no,5
1669,48,blue-collar,married,primary,no,448,yes,no,unknown,8,may,189,1,-1,0,unknown,no,5
1674,49,admin.,single,secondary,no,275,no,no,unknown,8,may,14,1,-1,0,unknown,no,5
1680,34,management,single,tertiary,no,163,no,no,unknown,8,may,44,1,-1,0,unknown,no,5
1685,59,retired,divorced,tertiary,no,381,yes,no,unknown,8,may,422,4,-1,0,unknown,no,5
1690,28,blue-collar,married,primary,no,113,yes,no,unknown,8,may,534,2,-1,0,unknown,no,5
1695,35,blue-collar,married,secondary,no,-339,yes,no,unknown,8,may,389,2,-1,0,unknown,no,5
1697,47,management,married,primary,no,1222,yes,no,unknown,8,may,28,3,-1,0,unknown,no,5
1709,38,technician,married,unknown,no,90,yes,yes,unknown,8,may,20,2,-1,0,unknown,no,5
1714,30,technician,single,tertiary,no,178,yes,no,unknown,8,may,234,1,-1,0,unknown,no,5
1715,44,technician,married,unknown,no,185,yes,yes,unknown,8,may,63,1,-1,0,unknown,no,5
1719,32,blue-collar,married,secondary,no,1,yes,no,cellular,18,nov,77,3,-1,0,unknown,no,11
1720,33,management,married,secondary,yes,879,yes,no,unknown,8,may,245,1,-1,0,unknown,no,5
1726,53,blue-collar,divorced,primary,no,255,yes,no,cellular,4,feb,134,2,272,2,failure,no,2
1729,32,management,married,tertiary,no,644,yes,yes,unknown,8,may,477,2,-1,0,unknown,no,5
1731,40,management,single,tertiary,no,-275,yes,no,unknown,8,may,219,2,-1,0,unknown,no,5
1735,38,blue-collar,single,primary,no,162,yes,no,unknown,8,may,200,2,-1,0,unknown,no,5
1742,46,blue-collar,married,secondary,no,125,yes,yes,unknown,8,may,119,2,-1,0,unknown,no,5
1744,22,technician,single,secondary,no,54,yes,yes,unknown,8,may,626,6,-1,0,unknown,no,5
1761,35,blue-collar,single,primary,no,398,yes,no,unknown,8,may,34,1,-1,0,unknown,no,5
1775,38,blue-collar,single,unknown,no,495,yes,no,unknown,8,may,297,1,-1,0,unknown,no,5
1780,33,technician,married,unknown,no,0,no,no,unknown,8,may,345,2,-1,0,unknown,no,5
1790,34,blue-collar,married,secondary,no,103,yes,yes,unknown,8,may,956,2,-1,0,unknown,no,5
1791,50,blue-collar,married,primary,no,1164,yes,no,unknown,8,may,166,2,-1,0,unknown,no,5
1801,57,admin.,married,secondary,no,1216,yes,no,unknown,8,may,255,6,-1,0,unknown,no,5
1819,38,management,single,tertiary,no,0,yes,no,cellular,17,nov,213,2,-1,0,unknown,no,11
1838,32,unemployed,single,secondary,no,177,yes,no,unknown,8,may,21,3,-1,0,unknown,no,5
1846,48,blue-collar,married,primary,no,2642,yes,no,unknown,8,may,330,3,-1,0,unknown,no,5
1848,29,housemaid,single,secondary,no,718,yes,no,unknown,8,may,91,3,-1,0,unknown,no,5
1849,34,management,married,tertiary,no,336,yes,yes,unknown,8,may,84,2,-1,0,unknown,no,5
1890,40,admin.,married,secondary,no,523,yes,yes,unknown,8,may,598,3,-1,0,unknown,no,5
1906,29,blue-collar,single,secondary,no,-138,yes,yes,unknown,8,may,271,5,-1,0,unknown,no,5
1917,58,management,married,secondary,no,771,no,no,unknown,8,may,126,3,-1,0,unknown,no,5
1918,33,services,married,secondary,no,310,yes,no,unknown,8,may,172,4,-1,0,unknown,no,5
1923,41,blue-collar,married,primary,no,-97,yes,no,unknown,8,may,260,5,-1,0,unknown,no,5
1928,34,management,single,tertiary,no,1891,yes,no,unknown,9,may,162,5,-1,0,unknown,no,5
1931,31,blue-collar,married,secondary,no,-13,yes,no,unknown,9,may,260,3,-1,0,unknown,no,5
1933,34,blue-collar,married,primary,no,365,yes,no,unknown,9,may,85,2,-1,0,unknown,no,5
1934,32,management,single,tertiary,no,264,yes,no,unknown,9,may,211,2,-1,0,unknown,no,5
1950,44,technician,single,secondary,no,1059,yes,no,unknown,9,may,286,1,-1,0,unknown,no,5
1952,47,services,married,secondary,no,1306,yes,no,unknown,9,may,252,4,-1,0,unknown,no,5
1960,44,blue-collar,married,secondary,no,85,yes,no,unknown,9,may,116,2,-1,0,unknown,no,5
1971,40,blue-collar,married,secondary,no,1245,yes,no,unknown,9,may,306,1,-1,0,unknown,no,5
1972,42,blue-collar,married,secondary,no,117,yes,no,unknown,9,may,147,1,-1,0,unknown,no,5
1973,34,technician,single,tertiary,yes,33,yes,yes,unknown,9,may,244,1,-1,0,unknown,no,5
1996,31,housemaid,married,secondary,no,0,yes,no,cellular,10,jul,270,1,-1,0,unknown,no,7
2001,33,technician,married,secondary,no,0,no,no,cellular,13,aug,78,2,-1,0,unknown,no,8
2002,33,technician,married,secondary,no,0,no,no,cellular,19,aug,78,3,-1,0,unknown,no,8
2010,46,technician,married,secondary,no,332,yes,no,unknown,9,may,772,1,-1,0,unknown,yes,5
2012,32,blue-collar,married,primary,no,274,yes,no,unknown,9,may,21,3,-1,0,unknown,no,5
2020,37,blue-collar,single,secondary,no,111,yes,no,unknown,9,may,217,2,-1,0,unknown,no,5
2021,37,blue-collar,single,secondary,no,111,yes,no,cellular,5,feb,60,2,272,2,failure,no,2
2034,37,blue-collar,married,primary,no,378,yes,no,unknown,9,may,514,1,-1,0,unknown,no,5
2048,26,blue-collar,single,secondary,no,-116,yes,yes,unknown,9,may,208,1,-1,0,unknown,no,5
2071,46,blue-collar,married,secondary,no,-3,yes,no,unknown,9,may,92,2,-1,0,unknown,no,5
2088,27,management,single,tertiary,no,118,yes,no,unknown,9,may,132,3,-1,0,unknown,no,5
2089,22,admin.,single,secondary,no,-1,yes,no,unknown,9,may,136,1,-1,0,unknown,no,5
2091,39,blue-collar,single,secondary,no,169,yes,no,unknown,9,may,38,1,-1,0,unknown,no,5
2093,27,self-employed,single,secondary,no,78,yes,no,unknown,9,may,825,1,-1,0,unknown,no,5
2101,23,student,single,secondary,no,318,yes,no,unknown,9,may,545,2,-1,0,unknown,no,5
2102,33,technician,divorced,secondary,yes,-305,no,yes,unknown,9,may,109,1,-1,0,unknown,no,5
2108,32,admin.,single,secondary,no,-227,yes,yes,unknown,9,may,646,1,-1,0,unknown,no,5
2117,43,housemaid,married,primary,no,1342,yes,yes,unknown,9,may,46,2,-1,0,unknown,no,5
2125,33,blue-collar,married,secondary,no,1790,yes,yes,unknown,9,may,143,1,-1,0,unknown,no,5
2128,39,management,married,tertiary,no,183,yes,no,unknown,9,may,324,2,-1,0,unknown,no,5
2134,32,management,married,tertiary,no,0,no,no,cellular,8,aug,83,1,-1,0,unknown,no,8
2135,32,management,married,tertiary,no,0,no,no,cellular,19,aug,198,6,-1,0,unknown,no,8
2142,32,entrepreneur,single,tertiary,no,6259,yes,no,unknown,9,may,230,2,-1,0,unknown,no,5
2143,31,admin.,married,secondary,no,27,no,yes,unknown,9,may,63,1,-1,0,unknown,no,5
2156,29,services,single,secondary,no,262,yes,no,unknown,9,may,134,1,-1,0,unknown,no,5
2164,26,management,single,tertiary,no,1326,yes,no,unknown,9,may,70,1,-1,0,unknown,no,5
2179,33,management,single,secondary,no,-665,yes,yes,cellular,16,apr,324,1,342,1,failure,no,4
2184,33,blue-collar,married,secondary,no,269,yes,no,unknown,9,may,365,1,-1,0,unknown,no,5
2190,40,blue-collar,married,secondary,no,10,yes,no,unknown,9,may,1692,2,-1,0,unknown,yes,5
2193,33,services,married,tertiary,no,546,yes,yes,cellular,3,feb,54,2,270,1,failure,no,2
2211,30,services,married,secondary,no,0,yes,no,cellular,7,may,512,1,-1,0,unknown,no,5
2214,29,management,married,tertiary,no,-6,yes,no,unknown,9,may,324,1,-1,0,unknown,no,5
2219,37,technician,married,secondary,no,277,yes,no,unknown,9,may,251,2,-1,0,unknown,no,5
2221,46,blue-collar,divorced,primary,no,452,yes,no,unknown,9,may,113,4,-1,0,unknown,no,5
2228,32,technician,married,secondary,no,1118,yes,yes,unknown,9,may,128,2,-1,0,unknown,no,5
2236,47,management,divorced,tertiary,no,266,yes,no,unknown,9,may,128,1,-1,0,unknown,no,5
2247,33,technician,single,secondary,no,513,yes,no,unknown,9,may,53,4,-1,0,unknown,no,5
2251,32,blue-collar,married,secondary,no,-208,yes,yes,unknown,9,may,325,1,-1,0,unknown,no,5
2254,48,unemployed,married,secondary,no,855,yes,no,unknown,9,may,241,2,-1,0,unknown,no,5
2255,54,blue-collar,married,primary,no,781,yes,no,unknown,9,may,103,2,-1,0,unknown,no,5
2260,43,management,married,secondary,no,3,yes,no,unknown,9,may,204,2,-1,0,unknown,no,5
2262,55,technician,married,secondary,no,2313,yes,no,unknown,9,may,551,2,-1,0,unknown,no,5
2268,49,housemaid,divorced,primary,no,164,yes,no,unknown,9,may,1080,5,-1,0,unknown,no,5
2273,37,blue-collar,married,secondary,no,790,no,no,unknown,9,may,262,1,-1,0,unknown,no,5
2277,38,entrepreneur,single,tertiary,no,638,yes,no,unknown,9,may,150,1,-1,0,unknown,no,5
2279,46,entrepreneur,married,unknown,no,242,yes,no,unknown,9,may,332,2,-1,0,unknown,no,5
2284,43,technician,single,secondary,no,336,yes,no,unknown,9,may,181,1,-1,0,unknown,no,5
2289,35,management,single,secondary,no,6809,yes,no,telephone,6,feb,139,8,273,7,failure,no,2
2294,42,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,71,1,-1,0,unknown,no,7
2315,24,student,single,secondary,no,304,no,no,unknown,9,may,180,3,-1,0,unknown,no,5
2318,47,management,divorced,tertiary,no,84,yes,no,unknown,9,may,229,5,-1,0,unknown,no,5
2320,56,management,married,secondary,no,230,no,no,unknown,9,may,73,4,-1,0,unknown,no,5
2325,35,admin.,divorced,tertiary,no,1555,yes,no,unknown,9,may,26,2,-1,0,unknown,no,5
2326,31,services,single,secondary,yes,68,yes,no,unknown,9,may,169,2,-1,0,unknown,no,5
2329,59,blue-collar,married,secondary,no,1376,no,yes,unknown,9,may,61,4,-1,0,unknown,no,5
2334,32,blue-collar,married,secondary,no,150,yes,no,unknown,9,may,1178,4,-1,0,unknown,no,5
2337,29,blue-collar,single,secondary,no,853,yes,no,unknown,9,may,177,2,-1,0,unknown,no,5
2342,34,blue-collar,married,secondary,no,2137,no,no,unknown,9,may,245,4,-1,0,unknown,no,5
2344,29,admin.,single,secondary,no,3986,yes,no,unknown,9,may,488,2,-1,0,unknown,no,5
2347,28,technician,married,secondary,no,655,yes,no,unknown,9,may,179,2,-1,0,unknown,no,5
2348,37,blue-collar,married,primary,no,2378,yes,no,unknown,9,may,460,2,-1,0,unknown,no,5
2357,41,blue-collar,single,primary,no,156,yes,no,unknown,9,may,47,5,-1,0,unknown,no,5
2359,32,blue-collar,single,secondary,no,-83,yes,no,unknown,9,may,116,3,-1,0,unknown,no,5
2368,32,blue-collar,married,primary,no,-89,yes,no,unknown,9,may,389,2,-1,0,unknown,no,5
2371,41,management,single,tertiary,no,1696,yes,no,unknown,9,may,878,3,-1,0,unknown,no,5
2372,36,blue-collar,married,unknown,no,714,no,no,unknown,9,may,277,3,-1,0,unknown,no,5
2375,53,management,married,tertiary,no,913,yes,no,unknown,9,may,244,4,-1,0,unknown,no,5
2394,56,services,divorced,tertiary,no,2272,yes,no,unknown,9,may,263,5,-1,0,unknown,no,5
2396,33,blue-collar,single,primary,no,447,yes,no,unknown,9,may,180,2,-1,0,unknown,no,5
2397,53,blue-collar,married,primary,no,-864,yes,no,unknown,9,may,322,5,-1,0,unknown,no,5
2398,47,blue-collar,married,secondary,no,8,no,no,unknown,9,may,64,4,-1,0,unknown,no,5
2400,31,admin.,single,secondary,no,620,no,no,unknown,9,may,166,3,-1,0,unknown,no,5
2405,31,management,single,tertiary,no,6248,yes,no,unknown,9,may,154,2,-1,0,unknown,no,5
2406,34,technician,married,secondary,no,484,no,no,unknown,9,may,84,4,-1,0,unknown,no,5
2408,54,management,married,tertiary,no,154,no,no,unknown,9,may,155,3,-1,0,unknown,no,5
2418,48,blue-collar,married,primary,no,418,yes,no,unknown,9,may,102,3,-1,0,unknown,no,5
2424,31,management,married,tertiary,no,713,yes,no,unknown,9,may,1534,2,-1,0,unknown,no,5
2426,34,blue-collar,divorced,secondary,no,-294,yes,no,unknown,12,may,163,2,-1,0,unknown,no,5
2427,34,technician,married,secondary,no,222,yes,no,unknown,12,may,149,6,-1,0,unknown,no,5
2439,49,management,divorced,tertiary,yes,0,yes,no,unknown,12,may,345,2,-1,0,unknown,no,5
2457,34,admin.,divorced,secondary,no,-220,yes,yes,unknown,12,may,115,4,-1,0,unknown,no,5
2463,43,unemployed,married,secondary,no,210,yes,no,unknown,12,may,88,5,-1,0,unknown,no,5
2464,35,blue-collar,married,secondary,no,325,no,no,unknown,12,may,592,2,-1,0,unknown,no,5
2466,42,blue-collar,married,primary,no,-25,yes,no,unknown,12,may,62,2,-1,0,unknown,no,5
2490,51,blue-collar,married,primary,yes,-283,yes,no,unknown,12,may,38,4,-1,0,unknown,no,5
2494,35,self-employed,married,tertiary,no,247,yes,no,unknown,12,may,167,2,-1,0,unknown,no,5
2504,31,technician,married,secondary,no,286,no,no,unknown,12,may,177,4,-1,0,unknown,no,5
2513,47,blue-collar,married,primary,no,304,yes,no,unknown,12,may,185,1,-1,0,unknown,no,5
2515,35,management,single,tertiary,no,561,yes,no,unknown,12,may,405,3,-1,0,unknown,no,5
2519,26,technician,single,secondary,no,124,yes,no,unknown,12,may,57,8,-1,0,unknown,no,5
2524,54,admin.,married,unknown,no,-337,yes,no,unknown,12,may,288,2,-1,0,unknown,no,5
2528,25,student,single,tertiary,no,641,yes,no,unknown,12,may,53,1,-1,0,unknown,no,5
2533,43,self-employed,single,secondary,no,798,yes,no,unknown,12,may,217,1,-1,0,unknown,no,5
2536,25,services,single,secondary,no,-439,yes,no,unknown,12,may,293,1,-1,0,unknown,no,5
2539,27,admin.,single,secondary,no,1,yes,no,unknown,12,may,86,1,-1,0,unknown,no,5
2541,34,technician,single,secondary,no,-89,yes,no,unknown,12,may,209,1,-1,0,unknown,no,5
2552,25,admin.,single,tertiary,no,40,no,no,unknown,12,may,64,1,-1,0,unknown,no,5
2560,36,blue-collar,married,primary,no,199,yes,no,unknown,12,may,165,4,-1,0,unknown,no,5
2562,59,retired,married,secondary,no,434,yes,no,unknown,12,may,63,3,-1,0,unknown,no,5
2563,30,services,single,secondary,no,122,yes,no,unknown,12,may,501,2,-1,0,unknown,no,5
2565,27,blue-collar,single,secondary,no,3675,no,no,unknown,12,may,101,2,-1,0,unknown,no,5
2575,37,blue-collar,single,secondary,no,115,yes,no,unknown,12,may,74,1,-1,0,unknown,no,5
2588,43,blue-collar,married,primary,no,0,yes,no,unknown,12,may,3,1,-1,0,unknown,no,5
2598,43,admin.,single,secondary,no,275,yes,no,unknown,12,may,457,4,-1,0,unknown,no,5
2602,32,blue-collar,married,primary,no,1064,yes,no,unknown,12,may,326,1,-1,0,unknown,no,5
2620,29,admin.,married,primary,no,624,yes,no,unknown,12,may,246,1,-1,0,unknown,no,5
2626,56,admin.,married,secondary,no,2087,yes,no,unknown,12,may,146,1,-1,0,unknown,no,5
2629,48,blue-collar,married,secondary,no,684,yes,yes,unknown,12,may,139,1,-1,0,unknown,no,5
2631,32,unemployed,married,primary,no,324,yes,no,unknown,12,may,577,1,-1,0,unknown,no,5
2634,37,blue-collar,married,secondary,no,454,yes,no,unknown,12,may,115,1,-1,0,unknown,no,5
2641,50,admin.,single,secondary,no,424,yes,no,unknown,12,may,72,2,-1,0,unknown,no,5
2645,35,admin.,single,secondary,no,855,yes,no,unknown,12,may,241,3,-1,0,unknown,no,5
2660,36,entrepreneur,married,primary,no,177,yes,no,unknown,12,may,63,5,-1,0,unknown,no,5
2663,50,admin.,married,secondary,no,1114,yes,yes,unknown,12,may,298,2,-1,0,unknown,no,5
2665,38,management,married,tertiary,no,762,yes,no,unknown,12,may,163,2,-1,0,unknown,no,5
2669,42,management,married,primary,no,470,yes,no,unknown,12,may,221,1,-1,0,unknown,no,5
2670,32,services,married,secondary,no,206,yes,yes,unknown,12,may,370,1,-1,0,unknown,no,5
2680,33,entrepreneur,single,secondary,no,339,yes,no,unknown,12,may,212,2,-1,0,unknown,no,5
2687,26,blue-collar,single,secondary,no,96,yes,no,unknown,12,may,181,2,-1,0,unknown,no,5
2689,46,services,married,secondary,no,1474,yes,no,unknown,12,may,148,3,-1,0,unknown,no,5
2703,38,management,married,tertiary,no,551,yes,no,unknown,12,may,1875,4,-1,0,unknown,no,5
2705,32,technician,divorced,secondary,no,1097,yes,no,unknown,12,may,298,2,-1,0,unknown,no,5
2708,38,blue-collar,single,unknown,no,573,yes,no,unknown,12,may,334,7,-1,0,unknown,no,5
2717,46,blue-collar,married,primary,no,0,yes,no,cellular,12,may,278,1,-1,0,unknown,no,5
2722,35,technician,married,tertiary,no,1473,yes,no,unknown,12,may,84,3,-1,0,unknown,no,5
