index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,datetime
288,48,blue-collar,married,primary,no,278,yes,no,unknown,5,may,125,2,-1,0,unknown,no,5
289,58,management,married,unknown,no,1065,yes,no,unknown,5,may,213,3,-1,0,unknown,no,5
290,33,management,single,tertiary,no,34,yes,no,unknown,5,may,27,1,-1,0,unknown,no,5
291,36,blue-collar,married,unknown,no,1033,no,no,unknown,5,may,238,2,-1,0,unknown,no,5
292,53,services,divorced,secondary,no,1467,yes,no,unknown,5,may,124,1,-1,0,unknown,no,5
293,47,blue-collar,married,primary,no,-12,yes,no,unknown,5,may,18,1,-1,0,unknown,no,5
294,31,services,married,secondary,no,388,yes,no,unknown,5,may,730,2,-1,0,unknown,no,5
295,57,entrepreneur,married,secondary,no,294,yes,no,unknown,5,may,746,2,-1,0,unknown,no,5
296,53,blue-collar,married,unknown,no,1827,no,no,unknown,5,may,121,1,-1,0,unknown,no,5
297,55,blue-collar,married,primary,no,627,yes,no,unknown,5,may,247,1,-1,0,unknown,no,5
298,45,blue-collar,married,primary,no,25,yes,no,unknown,5,may,40,1,-1,0,unknown,no,5
299,53,admin.,divorced,secondary,no,315,yes,no,unknown,5,may,181,2,-1,0,unknown,no,5
300,37,blue-collar,married,primary,no,0,yes,no,unknown,5,may,79,1,-1,0,unknown,no,5
301,37,blue-collar,married,primary,no,0,yes,no,unknown,26,may,24,1,-1,0,unknown,no,5
302,37,blue-collar,married,primary,no,0,yes,no,unknown,19,jun,129,3,-1,0,unknown,no,6
303,37,blue-collar,married,primary,no,0,yes,no,cellular,17,apr,362,2,315,4,failure,no,4
304,37,blue-collar,married,primary,no,0,yes,no,cellular,5,may,108,1,349,2,failure,no,5
305,37,blue-collar,married,primary,no,0,yes,no,cellular,6,may,226,1,363,3,other,no,5
306,37,blue-collar,married,primary,no,0,yes,no,telephone,8,may,143,4,-1,0,unknown,no,5
307,44,admin.,divorced,secondary,no,66,yes,no,unknown,5,may,206,1,-1,0,unknown,no,5
308,49,blue-collar,divorced,primary,no,-9,yes,yes,unknown,5,may,389,1,-1,0,unknown,no,5
309,46,technician,married,secondary,no,349,yes,yes,unknown,5,may,127,1,-1,0,unknown,no,5
310,43,entrepreneur,married,unknown,no,100,yes,no,unknown,5,may,702,1,-1,0,unknown,no,5
311,38,admin.,married,secondary,no,0,no,no,unknown,5,may,151,1,-1,0,unknown,no,5
312,38,admin.,married,secondary,no,0,no,no,telephone,17,nov,599,2,158,8,other,no,11
313,43,technician,married,secondary,no,434,yes,no,unknown,5,may,117,1,-1,0,unknown,no,5
314,49,management,married,tertiary,no,3237,yes,no,unknown,5,may,232,3,-1,0,unknown,no,5
315,42,management,married,unknown,no,275,no,no,unknown,5,may,408,2,-1,0,unknown,no,5
316,22,blue-collar,single,secondary,no,0,yes,no,unknown,5,may,179,2,-1,0,unknown,no,5
317,22,blue-collar,single,secondary,no,0,yes,no,unknown,19,may,123,1,-1,0,unknown,no,5
318,22,blue-collar,single,secondary,no,0,yes,no,unknown,23,may,816,2,-1,0,unknown,no,5
319,40,management,married,tertiary,no,207,yes,no,unknown,5,may,39,1,-1,0,unknown,no,5
320,39,blue-collar,married,secondary,no,483,yes,no,unknown,5,may,282,1,-1,0,unknown,no,5
321,51,services,married,secondary,no,2248,yes,no,unknown,5,may,714,2,-1,0,unknown,no,5
322,49,admin.,married,secondary,no,428,yes,no,unknown,5,may,50,1,-1,0,unknown,no,5
323,53,blue-collar,married,secondary,no,0,yes,yes,unknown,5,may,181,1,-1,0,unknown,no,5
324,34,services,single,secondary,no,0,yes,no,unknown,5,may,142,1,-1,0,unknown,no,5
325,34,services,single,secondary,no,0,yes,no,cellular,17,apr,112,1,332,3,failure,no,4
326,34,services,single,secondary,no,0,yes,no,cellular,6,may,307,2,-1,0,unknown,no,5
327,33,technician,divorced,secondary,no,140,yes,no,unknown,5,may,227,1,-1,0,unknown,no,5
328,50,management,single,tertiary,no,297,yes,no,unknown,5,may,119,1,-1,0,unknown,no,5
329,39,blue-collar,married,primary,no,279,yes,no,unknown,5,may,361,1,-1,0,unknown,no,5
330,59,entrepreneur,divorced,secondary,no,901,yes,no,unknown,5,may,73,3,-1,0,unknown,no,5
331,30,technician,single,secondary,no,2573,yes,no,unknown,5,may,67,2,-1,0,unknown,no,5
332,36,services,married,secondary,no,143,yes,yes,unknown,5,may,350,1,-1,0,unknown,no,5
333,40,blue-collar,married,secondary,no,475,yes,no,unknown,5,may,332,2,-1,0,unknown,no,5
334,53,blue-collar,married,secondary,no,70,yes,no,unknown,5,may,611,2,-1,0,unknown,no,5
335,34,management,single,tertiary,no,318,yes,no,unknown,5,may,113,2,-1,0,unknown,no,5
336,34,management,single,tertiary,no,318,yes,no,unknown,9,may,133,2,-1,0,unknown,no,5
337,37,technician,married,secondary,no,275,yes,no,unknown,5,may,132,1,-1,0,unknown,no,5
338,42,management,divorced,tertiary,no,742,yes,no,unknown,5,may,58,3,-1,0,unknown,no,5
339,41,entrepreneur,married,primary,no,236,yes,no,unknown,5,may,151,1,-1,0,unknown,no,5
340,30,student,single,tertiary,no,25,yes,no,unknown,5,may,89,2,-1,0,unknown,no,5
341,37,management,single,tertiary,no,600,yes,no,unknown,5,may,152,1,-1,0,unknown,no,5
342,37,management,single,tertiary,no,600,yes,no,cellular,17,nov,116,2,196,1,failure,no,11
343,39,admin.,divorced,secondary,no,-349,yes,no,unknown,5,may,611,2,-1,0,unknown,no,5
344,41,blue-collar,married,primary,no,183,yes,yes,unknown,5,may,110,2,-1,0,unknown,no,5
345,40,blue-collar,married,primary,no,0,yes,no,unknown,5,may,463,1,-1,0,unknown,no,5
346,40,blue-collar,married,primary,no,0,yes,no,unknown,3,jun,329,3,-1,0,unknown,no,6
347,40,blue-collar,married,primary,no,0,yes,no,cellular,21,jul,1080,4,-1,0,unknown,yes,7
348,42,management,single,tertiary,no,0,yes,yes,unknown,5,may,562,2,-1,0,unknown,yes,5
349,40,blue-collar,divorced,primary,no,0,yes,no,unknown,5,may,962,1,-1,0,unknown,no,5
350,57,technician,married,secondary,no,1078,yes,no,unknown,5,may,10,4,-1,0,unknown,no,5
351,56,entrepreneur,divorced,secondary,no,155,no,no,unknown,5,may,118,3,-1,0,unknown,no,5
352,37,admin.,married,secondary,no,190,yes,no,unknown,5,may,92,2,-1,0,unknown,no,5
353,59,retired,married,secondary,no,319,yes,no,unknown,5,may,143,3,-1,0,unknown,no,5
354,39,services,divorced,secondary,no,-185,yes,no,unknown,5,may,189,3,-1,0,unknown,no,5
355,49,services,married,secondary,no,47,no,no,unknown,5,may,234,2,-1,0,unknown,no,5
356,38,services,single,secondary,no,570,yes,no,unknown,5,may,75,2,-1,0,unknown,no,5
357,36,self-employed,married,tertiary,no,19,no,no,unknown,5,may,189,2,-1,0,unknown,no,5
358,50,blue-collar,married,primary,no,61,yes,no,unknown,5,may,621,3,-1,0,unknown,no,5
359,41,admin.,married,secondary,no,-62,yes,yes,unknown,5,may,55,2,-1,0,unknown,no,5
360,54,technician,married,tertiary,no,258,no,no,unknown,5,may,310,4,-1,0,unknown,no,5
361,58,blue-collar,married,primary,no,76,yes,no,unknown,5,may,156,2,-1,0,unknown,no,5
362,30,blue-collar,single,secondary,no,0,yes,no,unknown,5,may,5,2,-1,0,unknown,no,5
363,30,blue-collar,single,secondary,no,0,yes,no,cellular,14,jul,768,2,-1,0,unknown,no,7
364,30,blue-collar,single,secondary,no,0,yes,no,telephone,23,jul,40,5,-1,0,unknown,no,7
365,30,blue-collar,single,secondary,no,0,yes,no,cellular,12,may,271,1,349,4,failure,no,5
366,33,admin.,single,secondary,no,352,yes,no,unknown,5,may,225,2,-1,0,unknown,no,5
367,47,admin.,married,secondary,no,368,yes,no,unknown,5,may,125,2,-1,0,unknown,no,5
368,50,technician,single,tertiary,no,339,yes,no,unknown,5,may,2,3,-1,0,unknown,no,5
369,32,blue-collar,married,secondary,no,1331,yes,no,unknown,5,may,286,2,-1,0,unknown,no,5
370,40,self-employed,married,secondary,no,672,yes,no,unknown,5,may,164,2,-1,0,unknown,no,5
371,37,management,married,tertiary,no,58,yes,no,unknown,5,may,98,2,-1,0,unknown,no,5
372,54,technician,single,unknown,no,447,yes,no,unknown,5,may,742,2,-1,0,unknown,no,5
373,24,student,single,secondary,no,423,yes,no,unknown,5,may,226,3,-1,0,unknown,no,5
374,54,management,married,tertiary,no,0,no,no,unknown,5,may,120,2,-1,0,unknown,no,5
375,54,management,married,tertiary,no,0,no,no,cellular,16,jul,118,5,-1,0,unknown,no,7
376,54,management,married,tertiary,no,0,no,no,cellular,5,aug,214,3,-1,0,unknown,no,8
377,54,management,married,tertiary,no,0,no,no,cellular,14,aug,260,7,-1,0,unknown,no,8
378,54,management,married,tertiary,no,0,no,no,cellular,26,aug,748,3,-1,0,unknown,no,8
379,54,management,married,tertiary,no,0,no,no,cellular,19,nov,214,3,-1,0,unknown,no,11
380,34,technician,married,secondary,no,19,yes,no,unknown,5,may,362,4,-1,0,unknown,no,5
381,56,technician,divorced,primary,no,13,yes,no,unknown,5,may,357,2,-1,0,unknown,no,5
382,31,blue-collar,single,secondary,no,3,yes,no,unknown,5,may,200,2,-1,0,unknown,no,5
383,24,student,single,secondary,no,82,yes,no,unknown,5,may,204,2,-1,0,unknown,no,5
384,42,blue-collar,divorced,primary,no,28,yes,no,unknown,5,may,126,3,-1,0,unknown,no,5
385,42,blue-collar,divorced,primary,no,28,yes,no,cellular,8,may,213,5,-1,0,unknown,no,5
386,57,technician,married,secondary,no,792,yes,no,unknown,5,may,65,2,-1,0,unknown,no,5
387,42,blue-collar,married,unknown,no,408,yes,no,unknown,5,may,107,2,-1,0,unknown,no,5
388,51,admin.,married,secondary,no,531,yes,no,unknown,5,may,267,2,-1,0,unknown,no,5
389,57,retired,married,secondary,no,211,yes,no,unknown,5,may,248,2,-1,0,unknown,no,5
390,36,services,single,secondary,no,62,yes,no,unknown,5,may,215,2,-1,0,unknown,no,5
391,53,services,married,unknown,no,257,yes,no,unknown,5,may,209,2,-1,0,unknown,no,5
392,50,technician,married,secondary,no,1234,yes,no,unknown,5,may,205,2,-1,0,unknown,no,5
393,54,management,married,tertiary,no,313,yes,no,unknown,5,may,83,2,-1,0,unknown,no,5
394,55,blue-collar,married,secondary,no,89,yes,no,unknown,5,may,106,3,-1,0,unknown,no,5
395,44,blue-collar,married,secondary,no,129,yes,yes,unknown,5,may,189,2,-1,0,unknown,no,5
396,43,management,married,unknown,no,0,yes,no,unknown,5,may,105,2,-1,0,unknown,no,5
397,56,admin.,married,secondary,no,353,yes,no,unknown,5,may,106,2,-1,0,unknown,no,5
398,54,technician,married,unknown,no,851,yes,no,unknown,5,may,108,2,-1,0,unknown,no,5
399,55,services,divorced,primary,no,96,yes,yes,unknown,5,may,311,2,-1,0,unknown,no,5
400,37,services,divorced,secondary,no,398,yes,yes,unknown,5,may,214,2,-1,0,unknown,no,5
401,33,admin.,single,tertiary,no,193,no,no,unknown,5,may,132,2,-1,0,unknown,no,5
402,46,admin.,married,secondary,no,-358,yes,no,unknown,5,may,358,2,-1,0,unknown,no,5
403,36,blue-collar,married,secondary,no,539,yes,yes,unknown,5,may,453,2,-1,0,unknown,no,5
404,51,technician,single,secondary,no,0,yes,no,unknown,5,may,364,2,-1,0,unknown,no,5
405,40,retired,single,primary,no,0,no,no,unknown,5,may,136,2,-1,0,unknown,no,5
406,42,blue-collar,married,secondary,no,490,yes,no,unknown,5,may,386,2,-1,0,unknown,no,5
407,51,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,173,2,-1,0,unknown,no,5
408,51,blue-collar,married,secondary,no,0,yes,no,cellular,21,nov,8,6,-1,0,unknown,no,11
409,49,blue-collar,married,unknown,no,403,yes,no,unknown,5,may,241,2,-1,0,unknown,no,5
410,48,management,married,secondary,no,161,yes,no,unknown,5,may,224,3,-1,0,unknown,no,5
411,32,technician,divorced,tertiary,no,2558,no,no,unknown,5,may,148,2,-1,0,unknown,no,5
412,31,admin.,single,secondary,no,98,yes,no,unknown,5,may,196,2,-1,0,unknown,no,5
413,55,management,single,tertiary,no,115,no,no,unknown,5,may,111,4,-1,0,unknown,no,5
414,40,blue-collar,single,secondary,no,436,yes,no,unknown,5,may,231,3,-1,0,unknown,no,5
415,47,technician,married,tertiary,no,831,yes,no,unknown,5,may,316,3,-1,0,unknown,no,5
416,57,technician,married,unknown,no,206,yes,no,unknown,5,may,216,3,-1,0,unknown,no,5
417,41,blue-collar,married,secondary,no,290,yes,no,unknown,5,may,240,2,-1,0,unknown,no,5
418,48,blue-collar,married,secondary,no,1,no,no,unknown,5,may,669,3,-1,0,unknown,no,5
419,42,blue-collar,married,unknown,no,57,yes,no,unknown,5,may,425,2,-1,0,unknown,no,5
420,30,blue-collar,single,secondary,no,-457,yes,no,unknown,5,may,143,2,-1,0,unknown,no,5
421,58,management,single,tertiary,no,1387,yes,no,unknown,5,may,174,5,-1,0,unknown,no,5
422,58,management,single,tertiary,no,1387,yes,no,telephone,3,feb,140,6,6,6,other,no,2
423,45,management,divorced,tertiary,no,24598,yes,no,unknown,5,may,313,3,-1,0,unknown,no,5
424,49,blue-collar,married,secondary,no,30,yes,no,unknown,5,may,135,4,-1,0,unknown,no,5
425,42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,-1,0,unknown,no,5
426,53,technician,married,secondary,no,56,yes,yes,unknown,5,may,152,2,-1,0,unknown,no,5
427,51,admin.,single,secondary,yes,-2,no,no,unknown,5,may,402,3,-1,0,unknown,no,5
428,32,services,single,secondary,no,121,yes,no,unknown,5,may,213,2,-1,0,unknown,no,5
429,41,blue-collar,single,secondary,no,842,yes,no,unknown,5,may,144,3,-1,0,unknown,no,5
430,43,management,divorced,secondary,no,693,yes,no,unknown,5,may,124,3,-1,0,unknown,no,5
431,40,blue-collar,divorced,secondary,no,-333,yes,no,unknown,5,may,183,2,-1,0,unknown,no,5
432,50,blue-collar,married,primary,no,1533,yes,no,unknown,5,may,325,2,-1,0,unknown,no,5
433,34,management,married,tertiary,no,46,yes,no,unknown,5,may,39,4,-1,0,unknown,no,5
434,53,services,married,unknown,no,18,no,no,unknown,5,may,503,2,-1,0,unknown,no,5
435,45,technician,married,secondary,no,44,yes,no,unknown,5,may,95,4,-1,0,unknown,no,5
436,39,blue-collar,married,primary,no,-100,yes,no,unknown,5,may,680,2,-1,0,unknown,no,5
437,44,services,married,tertiary,no,510,yes,no,unknown,5,may,421,4,-1,0,unknown,no,5
438,55,management,married,tertiary,no,685,yes,no,unknown,5,may,174,3,-1,0,unknown,no,5
439,46,management,single,tertiary,no,187,yes,no,unknown,5,may,113,2,-1,0,unknown,no,5
440,45,blue-collar,married,secondary,no,66,yes,no,unknown,5,may,808,2,-1,0,unknown,no,5
441,45,blue-collar,married,secondary,no,66,yes,no,unknown,13,may,3366,3,-1,0,unknown,no,5
442,34,admin.,married,secondary,no,560,yes,no,unknown,5,may,198,3,-1,0,unknown,no,5
443,36,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,195,2,-1,0,unknown,no,5
444,36,blue-collar,married,secondary,no,0,yes,no,unknown,6,may,337,1,-1,0,unknown,no,5
445,36,blue-collar,married,secondary,no,0,yes,no,unknown,30,may,54,4,-1,0,unknown,no,5
446,36,blue-collar,married,secondary,no,0,yes,no,cellular,17,jul,72,1,-1,0,unknown,no,7
447,36,blue-collar,married,secondary,no,0,yes,no,cellular,30,jul,184,6,-1,0,unknown,no,7
448,36,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,273,2,131,1,failure,no,11
449,36,blue-collar,married,secondary,no,0,yes,no,telephone,19,nov,52,2,-1,0,unknown,no,11
450,36,blue-collar,married,secondary,no,0,yes,no,cellular,17,apr,87,2,322,4,failure,no,4
451,36,blue-collar,married,secondary,no,0,yes,no,cellular,5,may,189,1,-1,0,unknown,no,5
452,36,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,332,1,-1,0,unknown,no,5
453,36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,113,1,-1,0,unknown,no,5
454,36,blue-collar,married,secondary,no,0,yes,no,telephone,8,may,91,2,170,2,failure,no,5
455,36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,171,1,172,3,failure,no,5
456,36,blue-collar,married,secondary,no,0,yes,no,cellular,8,may,254,2,361,8,other,no,5
457,59,unknown,divorced,unknown,no,27,no,no,unknown,5,may,347,3,-1,0,unknown,no,5
458,31,admin.,single,secondary,no,12,yes,no,unknown,5,may,208,2,-1,0,unknown,no,5
459,44,blue-collar,single,secondary,no,34,yes,no,unknown,5,may,404,4,-1,0,unknown,no,5
460,33,entrepreneur,single,tertiary,no,1068,yes,no,unknown,5,may,396,2,-1,0,unknown,no,5
461,40,blue-collar,married,secondary,no,211,yes,no,unknown,5,may,216,4,-1,0,unknown,no,5
462,46,admin.,single,tertiary,no,377,yes,no,unknown,5,may,98,2,-1,0,unknown,no,5
463,48,management,married,tertiary,no,263,yes,no,unknown,5,may,350,2,-1,0,unknown,no,5
464,42,services,married,secondary,no,1263,yes,no,unknown,6,may,114,2,-1,0,unknown,no,5
465,27,services,married,secondary,no,8,yes,no,unknown,6,may,88,3,-1,0,unknown,no,5
466,48,admin.,married,secondary,no,126,yes,yes,unknown,6,may,379,2,-1,0,unknown,no,5
467,59,admin.,married,secondary,no,230,yes,no,unknown,6,may,190,3,-1,0,unknown,no,5
468,46,technician,married,tertiary,no,841,yes,no,unknown,6,may,158,1,-1,0,unknown,no,5
469,38,admin.,divorced,secondary,no,308,yes,no,unknown,6,may,102,1,-1,0,unknown,no,5
470,38,admin.,divorced,secondary,no,308,yes,no,cellular,4,feb,197,1,274,1,failure,no,2
471,43,management,divorced,tertiary,no,1,yes,no,unknown,6,may,306,1,-1,0,unknown,no,5
472,38,admin.,divorced,tertiary,no,86,yes,no,unknown,6,may,218,1,-1,0,unknown,no,5
473,23,student,single,secondary,no,157,yes,no,unknown,6,may,54,1,-1,0,unknown,no,5
474,34,services,married,secondary,no,22,yes,no,unknown,6,may,344,1,-1,0,unknown,no,5
475,38,admin.,married,secondary,no,46,yes,yes,unknown,6,may,195,1,-1,0,unknown,no,5
476,37,blue-collar,married,secondary,no,1293,no,no,unknown,6,may,652,1,-1,0,unknown,no,5
477,25,admin.,single,secondary,no,122,yes,no,unknown,6,may,286,1,-1,0,unknown,no,5
478,25,admin.,single,secondary,no,122,yes,no,cellular,7,may,481,2,-1,0,unknown,yes,5
479,48,blue-collar,married,unknown,no,131,yes,no,unknown,6,may,189,1,-1,0,unknown,no,5
480,49,blue-collar,single,secondary,no,143,yes,no,unknown,6,may,83,1,-1,0,unknown,no,5
481,38,admin.,single,secondary,no,393,no,no,unknown,6,may,184,2,-1,0,unknown,no,5
482,43,blue-collar,married,primary,no,98,yes,no,unknown,6,may,235,1,-1,0,unknown,no,5
483,33,management,married,tertiary,no,0,yes,no,unknown,6,may,290,1,-1,0,unknown,no,5
484,33,management,married,tertiary,no,0,yes,no,unknown,23,may,57,5,-1,0,unknown,no,5
485,33,management,married,tertiary,no,0,yes,no,unknown,2,jun,223,1,-1,0,unknown,no,6
486,33,management,married,tertiary,no,0,yes,no,cellular,9,jul,310,1,-1,0,unknown,no,7
487,33,management,married,tertiary,no,0,yes,no,cellular,28,jul,54,3,-1,0,unknown,no,7
488,33,management,married,tertiary,no,0,yes,no,cellular,18,nov,88,1,-1,0,unknown,no,11
489,33,management,married,tertiary,no,0,yes,no,cellular,19,nov,295,1,170,1,failure,no,11
490,33,management,married,tertiary,no,0,yes,no,cellular,7,apr,366,1,-1,0,unknown,no,4
491,33,management,married,tertiary,no,0,yes,no,cellular,14,apr,535,3,328,1,failure,yes,4
492,33,management,married,tertiary,no,0,yes,no,cellular,17,apr,378,1,-1,0,unknown,yes,4
493,33,management,married,tertiary,no,0,yes,no,telephone,4,may,33,7,-1,0,unknown,no,5
494,33,management,married,tertiary,no,0,yes,no,cellular,5,may,301,1,365,1,failure,no,5
495,33,management,married,tertiary,no,0,yes,no,cellular,9,mar,305,1,326,1,success,yes,3
496,55,blue-collar,married,secondary,no,224,yes,no,unknown,6,may,232,1,-1,0,unknown,no,5
497,38,blue-collar,married,secondary,no,757,yes,no,unknown,6,may,133,1,-1,0,unknown,no,5
498,38,blue-collar,married,secondary,no,757,yes,no,cellular,2,feb,133,1,272,1,failure,no,2
499,49,services,married,secondary,no,245,yes,yes,unknown,6,may,318,1,-1,0,unknown,no,5
500,40,management,married,secondary,no,8486,no,no,unknown,6,may,260,3,-1,0,unknown,no,5
501,43,admin.,married,unknown,no,350,no,no,unknown,6,may,437,1,-1,0,unknown,no,5
502,38,blue-collar,married,secondary,no,20,yes,no,unknown,6,may,402,1,-1,0,unknown,no,5
503,58,services,married,secondary,no,1667,yes,yes,unknown,6,may,85,1,-1,0,unknown,no,5
504,57,technician,married,unknown,no,345,yes,no,unknown,6,may,125,1,-1,0,unknown,no,5
505,32,unemployed,married,secondary,no,10,yes,no,unknown,6,may,501,4,-1,0,unknown,no,5
506,56,management,married,tertiary,no,830,yes,yes,unknown,6,may,1201,1,-1,0,unknown,yes,5
507,58,blue-collar,divorced,unknown,no,29,yes,no,unknown,6,may,253,1,-1,0,unknown,no,5
508,60,retired,divorced,secondary,no,545,yes,no,unknown,6,may,1030,1,-1,0,unknown,yes,5
509,37,technician,married,tertiary,no,8730,yes,no,unknown,6,may,149,1,-1,0,unknown,no,5
510,46,technician,divorced,tertiary,no,477,yes,no,unknown,6,may,114,1,-1,0,unknown,no,5
511,27,admin.,married,secondary,no,4,yes,no,unknown,6,may,243,1,-1,0,unknown,no,5
512,43,blue-collar,married,secondary,no,1205,yes,no,unknown,6,may,769,2,-1,0,unknown,no,5
513,32,technician,single,secondary,no,0,yes,yes,unknown,6,may,135,3,-1,0,unknown,no,5
514,32,technician,single,secondary,no,0,yes,yes,unknown,26,may,916,2,-1,0,unknown,no,5
515,40,admin.,single,secondary,no,263,yes,no,unknown,6,may,231,1,-1,0,unknown,no,5
516,38,admin.,married,secondary,no,1,no,no,unknown,6,may,76,1,-1,0,unknown,no,5
517,34,blue-collar,married,secondary,no,283,no,yes,unknown,6,may,199,1,-1,0,unknown,no,5
518,47,blue-collar,married,primary,no,206,yes,no,unknown,6,may,152,1,-1,0,unknown,no,5
519,42,housemaid,married,primary,no,17,yes,no,unknown,6,may,124,1,-1,0,unknown,no,5
520,48,technician,married,secondary,no,141,yes,yes,unknown,6,may,424,1,-1,0,unknown,no,5
521,29,self-employed,single,tertiary,no,16,yes,no,unknown,6,may,43,1,-1,0,unknown,no,5
